grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,ano,vol,fasc,pags,DOI,autores,id
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Predictores psicolingüísticos de la adquisición y aprendizaje del inglés como segunda lengua,Colombia,Avances en PsicologÃ­a Latinoamericana ,2145-4515,Sin categoria,Sin categoria,2013,31,3 ,546 - 555,,"OLBER EDUARDO ARANGO TOBON, ISABEL CRISTINA PUERTA LOPERA, PAULA ANDREA MONTOYA ZULUAGA, JOSE WILMAR SANCHEZ DUQUE",943
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Responsabilidade Social Universitária,Portugal,Revista Responsabilidade Social ,1809-8754,Sin categoria,Sin categoria,2013,6,N/A ,35 - 41,,"ISABEL CRISTINA PUERTA LOPERA, JUAN JOSE  MARTI  NOGUERA, MANUEL MARTI VILAR, RICARDO GAETE QUEZADA",944
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,TEORÍA DE LA MENTE EN UN GRUPO DE PERSONAS VINCULADAS AL CONFLICTO ARMADO Y EN PROCESO DE RESOCIALIZACIÓN,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2013,4,2 ,244 - 257,,CLAUDIA MARCELA ARANA MEDINA,945
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Funcionalidad de la Entrevista clinica en la evaluación, diagnóstico e intervención neuropsicológica",Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2013,4,N/A ,258 - 277,N/A,"PAULA ANDREA MONTOYA ZULUAGA, ISABEL CRISTINA PUERTA LOPERA, OLBER EDUARDO ARANGO TOBON",946
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Riesgos y consecuencias de las prácticas sexuales en adolescentes bajo los efectos de alcohol y otras drogas,Colombia,Revista Cubana de Pediatria ,1561-3119,Sin categoria,Sin categoria,2013,85,1 ,36 - 50,,"OLBER EDUARDO ARANGO TOBON, SANTIAGO ALBERTO MORALES MESA, GUILLERMO ALONSO CASTANO PEREZ",947
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Consumo de drogas y prácticas sexuales de los adolescentes de la ciudad de Medellín (Colombia),Colombia,Adicciones ,0214-4840,Sin categoria,Sin categoria,2012,24,4 ,347 - 354,,"OLBER EDUARDO ARANGO TOBON, SANTIAGO ALBERTO MORALES MESA, ALEXANDER RODRIGUEZ BUSTAMANTE, GUILLERMO ALONSO CASTANO PEREZ",948
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Revisión (Survey),"Relación entre síndrome de  burnout ,  estrategias de afrontamiento y  engagement",Colombia,Psicología desde el Caribe ,0123-417X,Sin categoria,Sin categoria,2012,29,1 ,204 - 227,N/A,"PAULA ANDREA MONTOYA ZULUAGA, SARA MORENO MORENO",949
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Hacia un modelo de neuro-responsabilidad: una perspectiva de la responsabilidad social desde el desarrollo humano,Colombia,International Journal of Psychological Research ,2011-2084,Sin categoria,Sin categoria,2011,4,1 ,24 - 28,,"JUAN JOSE  MARTI  NOGUERA, ISABEL CRISTINA PUERTA LOPERA, JUAN JOSE MARTI NOGUERA",951
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,ESTUDIOS DESDE LA PSICOLOGÍA EN EDUCACIÓN,Colombia,International Journal of Psychological Research ,2011-7922,Sin categoria,Sin categoria,2011,4,2 ,11 - 12,,"GRACIA NAVARRO SALDANA, CLAUDIA SORAYA JAIMES CAMACHO, MANUEL MARTI VILAR, MIRIAM PILAR GRIMALDO MUCHOTRIGO, ISABEL CRISTINA PUERTA LOPERA",952
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Responsabilidad Social Universitaria: Estudio iberoamericano sobre influencia de la educación en la formación de profesionales responsables con la sociedad.,Argentina,Técnica Administrativa ,1666-1680,Sin categoria,Sin categoria,2011,10,3 ,1 - 12,,"MANUEL MARTI VILAR, GONZALO ALMERICH, JUAN DANIEL CIFUENTES, MIRIAM PILAR GRIMALDO MUCHOTRIGO, JUAN JOSE  MARTI  NOGUERA, CESAR MERINO, ISABEL CRISTINA PUERTA LOPERA",953
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"consumo de sustancias psicoactivas, causas y tratamientos . una revisión a la investigación",Colombia,Análisis ,0123-6814,Sin categoria,Sin categoria,2011,8,N/A ,1 - 198,,CLAUDIA MARCELA ARANA MEDINA,954
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Psicología Jurídica. Engaño de disfunción cognitiva,Colombia,Temas Socio-Jurídicos ,0120-8578,Sin categoria,Sin categoria,2011,29,60 ,235 - 260,,ISABEL CRISTINA PUERTA LOPERA,955
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Características de la teoría en el trastorno disocial de la conducta,Colombia,Psicología desde el Caribe ,0123-417X,Sin categoria,Sin categoria,2010,1,N/A ,103 - 118,,"OLBER EDUARDO ARANGO TOBON, MONICA GOMEZ BOTERO, ERNESTO BARCELO MARTINEZ",956
LUES,Artículos publicados,Publicado en revista especializada,"Reflexividad dialógica, como experiencia de epistemes sentipensantes y solidarias",Colombia,El Ágora Usb ,1657-8031,A2,Sin categoria,2017,17,N/A ,255 - 264,,ALFREDO MANUEL GHISO COTOS,6
LUES,Artículos publicados,Publicado en revista especializada,Profesionalizacion de pedagogos sociales en latinoamerica.Otra lectura a los tránsitos entre la educacion popular y la pedagogía social.,Colombia,El Ágora Usb ,1657-8031,A2,Sin categoria,2016,16,1 ,63 - 75,,ALFREDO MANUEL GHISO COTOS,7
LUES,Artículos publicados,Publicado en revista especializada,Exclusión social y pobreza: perspectivas teóricas y percepciones de jóvenes excluidos de la ciudad de Medellín,Chile,REVISTA AUSTRAL DE CIENCIAS SOCIALES ,0718-1795,Sin categoria,Q4,2017,32, ,143 - 166,,"SANTIAGO ALBERTO MORALES MESA, BEATRIZ ELENA GARCIA CHACON, JENNY MARCELA ACEVEDO VALENCIA, OLGA LUCIA ARBOLEDA ALVAREZ",2
LUES,Artículos publicados,Corto (Resumen),"Factores asociados al estrés postraumático en personas víctimas del desplazamiento forzado en tres ciudades de Colombia, 2016",Colombia,Revista Biomédica ,0188-493X,Sin categoria,Sin categoria,2017,37,3 ,43 - 43, https://doi.org/10.7705/issn.0120-4157,SANTIAGO ALBERTO MORALES MESA,4
LUES,Artículos publicados,Corto (Resumen),Conocimientos e información sobre el HIV y las prácticas sexuales de riesgo en estudiantes universitarios,Colombia,Biomedica ,0120-4157,Sin categoria,Sin categoria,2015,1,35 ,123 - 123,,"SANTIAGO ALBERTO MORALES MESA, OLGA LUCIA ARBOLEDA ALVAREZ, ANGELA MARIA SEGURA CARDONA",8
LUES,Artículos publicados,Publicado en revista especializada,"Parental Expectations and Prosocial Behavior of Adolescents From Low-Income Backgrounds: A Cross-Cultural Comparison Between Three Countries--Argentina,Colombia, and Spain",Estados Unidos,Journal of Cross-Cultural Psychology ,0022-0221,Sin categoria,Sin categoria,2014,45,9 ,1471 - 1488,0022022114542284,"SANTIAGO ALBERTO MORALES MESA, EDISON FRANCISCO VIVEROS CHAVARRIA",9
LUES,Artículos publicados,Publicado en revista especializada,Las prácticas sexuales de riesgo al VIH en población universitaria,Colombia,Revista de Salud Pública ,0124-0064,Sin categoria,Sin categoria,2014,16,1 ,27 - 39,,"SANTIAGO ALBERTO MORALES MESA, OLGA LUCIA ARBOLEDA ALVAREZ, ANGELA MARIA SEGURA CARDONA",10
LUES,Artículos publicados,Publicado en revista especializada,"Redes de migrantes y la creación de organizaciones socioeconómicas Estudio de una experiencia en Medellín, Colombia.",México,Ra Ximhai ,1665-0441,Sin categoria,Sin categoria,2013,9,3 ,209 - 234,,ALFREDO MANUEL GHISO COTOS,12
LUES,Artículos publicados,Publicado en revista especializada,Riesgos psicosociales y actitudes sobre prácticas sexuales bajo el efecto del alcohol o drogas en adolescentes de la ciudad de Medellín,Colombia,Universitas Psychologica ,1657-9267,Sin categoria,Sin categoria,2013,12,3 ,887 - 898,10.11144/Javeriana.UPSY12-3.rpap,"SANTIAGO ALBERTO MORALES MESA, GUILLERMO CASTANO PEREZ, MARIA CAROLINA MONTOYA MONTOYA, OLBER EDUARDO ARANGO, OLBER EDUARDO ARANGO TOBON, ALEXANDER RODRIGUEZ BUSTAMANTE, GUILLERMO ALONSO CASTANO PEREZ",13
LUES,Artículos publicados,Publicado en revista especializada,Riesgos y consecuencias de las prácticas sexuales en adolescentes bajo los efectos de alcohol y otras drogas,Cuba,Revista Cubana de Pediatria ,1561-3119,Sin categoria,Sin categoria,2013,85,1 ,1 - 5,,"SANTIAGO ALBERTO MORALES MESA, OLBER EDUARDO ARANGO, MARIA CAROLINA MONTOYA MONTOYA, ALEXANDER RODRIGUEZ BUSTAMANTE, OLBER EDUARDO ARANGO TOBON, GUILLERMO  ALONSO CASTANO PEREZ, GUILLERMO ALONSO CASTANO PEREZ",14
